,Postcode Code,Postcode Name,Local Government Area,PHU,LHD,state_name
4036,2729,Tumblong,Snowy Valleys,Albury,Murrumbidgee,New South Wales
4037,2730,Green Hills,Snowy Valleys,Albury,Murrumbidgee,New South Wales
4038,2730,Kunama,Snowy Valleys,Albury,Murrumbidgee,New South Wales
4039,2730,Lower Bago,Snowy Valleys,Albury,Murrumbidgee,New South Wales
4040,2730,Batlow,Snowy Valleys,Albury,Murrumbidgee,New South Wales
4041,2731,Tantonan,Murray River,Albury,Murrumbidgee,New South Wales
4042,2731,Moama,Murray River,Albury,Murrumbidgee,New South Wales
4043,2731,Womboota,Murray River,Albury,Murrumbidgee,New South Wales
4044,2731,Bunnaloo,Murray River,Albury,Murrumbidgee,New South Wales
4045,2731,Thyra,Murray River,Albury,Murrumbidgee,New South Wales
4046,2732,Barham,Murray River,Albury,Murrumbidgee,New South Wales
4047,2732,Noorong,Murray River,Albury,Murrumbidgee,New South Wales
4048,2732,Thule,Murray River,Albury,Murrumbidgee,New South Wales
4049,2732,Tullakool,Murray River,Albury,Murrumbidgee,New South Wales
4050,2732,Gonn,Murray River,Albury,Murrumbidgee,New South Wales
4051,2732,Burraboi,Murray River,Albury,Murrumbidgee,New South Wales
4052,2732,Cobramunga,Murray River,Albury,Murrumbidgee,New South Wales
4053,2733,Dhuragoon,Edward River,Albury,Murrumbidgee,New South Wales
4054,2733,Niemur,Edward River,Albury,Murrumbidgee,New South Wales
4055,2733,Moulamein,Edward River,Albury,Murrumbidgee,New South Wales
4056,2734,Tooranie,Murray River,Broken Hill,Far West,New South Wales
4057,2734,Moolpa,Murray River,Broken Hill,Far West,New South Wales
4058,2734,Mellool,Murray River,Broken Hill,Far West,New South Wales
4059,2734,Murray Downs,Murray River,Broken Hill,Far West,New South Wales
4060,2734,Wetuppa,Murray River,Broken Hill,Far West,New South Wales
4061,2734,Mallan,Murray River,Broken Hill,Far West,New South Wales
4062,2734,Kyalite,Murray River,Broken Hill,Far West,New South Wales
4063,2734,Cunninyeuk,Murray River,Broken Hill,Far West,New South Wales
4064,2734,Stony Crossing,Murray River,Broken Hill,Far West,New South Wales
4065,2734,Dilpurra,Murray River,Broken Hill,Far West,New South Wales
4066,2735,Koraleigh,Murray River,Albury,Murrumbidgee,New South Wales
4067,2735,Speewa,Murray River,Albury,Murrumbidgee,New South Wales
4068,2736,Goodnight,Murray River,Albury,Murrumbidgee,New South Wales
4069,2736,Tooleybuc,Murray River,Albury,Murrumbidgee,New South Wales
4070,2737,Euston,Balranald,Broken Hill,Far West,New South Wales
4071,2738,Trentham Cliffs,Wentworth,Broken Hill,Far West,New South Wales
4072,2738,Gol Gol,Wentworth,Broken Hill,Far West,New South Wales
4073,2738,Monak,Wentworth,Broken Hill,Far West,New South Wales
4074,2738,Mallee,Wentworth,Broken Hill,Far West,New South Wales
4075,2738,Paringi,Wentworth,Broken Hill,Far West,New South Wales
4076,2739,Buronga,Wentworth,Broken Hill,Far West,New South Wales
4077,2739,Boeill Creek,Wentworth,Broken Hill,Far West,New South Wales
4078,2739,Mourquong,Wentworth,Broken Hill,Far West,New South Wales
4079,2745,Mulgoa,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4080,2745,Glenmore Park,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4081,2745,Greendale,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4082,2745,Luddenham,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4083,2745,Regentville,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4084,2745,Wallacia,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4085,2747,Werrington County,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4086,2747,Jordan Springs,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4087,2747,Werrington Downs,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4088,2747,Llandilo,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4089,2747,Cambridge Park,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4090,2747,Caddens,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4091,2747,Cambridge Gardens,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4092,2747,Shanes Park,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4093,2747,Kingswood,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4094,2747,Claremont Meadows,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4095,2747,Werrington,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4096,2748,Orchard Hills,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4097,2749,Castlereagh,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4098,2749,Cranebrook,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4099,2750,Emu Plains,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4100,2750,Emu Heights,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4101,2750,South Penrith,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4102,2750,Leonay,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4103,2750,Penrith,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4104,2750,Penrith Plaza,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4105,2750,Jamisontown,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4106,2750,Penrith South,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4107,2752,Warragamba,Wollondilly,Liverpool,South Western Sydney,New South Wales
4108,2752,Silverdale,Wollondilly,Liverpool,South Western Sydney,New South Wales
4109,2753,Richmond,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4110,2753,Grose Vale,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4111,2753,Yarramundi,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4112,2753,Bowen Mountain,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4113,2753,Richmond Lowlands,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4114,2753,Grose Wold,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4115,2753,Agnes Banks,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4116,2753,Londonderry,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4117,2753,Hobartville,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4118,2754,The Slopes,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4119,2754,North Richmond,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4120,2754,Tennyson,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4121,2756,Central Colo,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4122,2756,South Maroota,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4123,2756,Sackville,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4124,2756,Maroota,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4125,2756,Windsor Downs,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4126,2756,Windsor,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4127,2756,Pitt Town Bottoms,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4128,2756,Scheyville,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4129,2756,South Windsor,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4130,2756,Wilberforce,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4131,2756,Lower Portland,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4132,2756,Clarendon,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4133,2756,Womerah,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4134,2756,Mcgraths Hill,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4135,2756,Glossodia,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4136,2756,Pitt Town,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4137,2756,Bligh Park,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4138,2756,Cornwallis,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4139,2756,Colo,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4140,2756,Ebenezer,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4141,2756,Freemans Reach,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4142,2756,Mellong,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4143,2756,Colo Heights,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4144,2756,Mulgrave,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4145,2756,Sackville North,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4146,2756,Cattai,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4147,2756,Upper Colo,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4148,2756,Cumberland Reach,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4149,2757,Kurmond,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4150,2758,East Kurrajong,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4151,2758,Kurrajong Heights,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4152,2758,Kurrajong,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4153,2758,Berambing,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4154,2758,Kurrajong Hills,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4155,2758,The Devils Wilderness,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4156,2758,Bilpin,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4157,2758,Mountain Lagoon,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4158,2758,Wheeny Creek,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4159,2758,Mount Tomah,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4160,2758,Blaxlands Ridge,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4161,2759,St Clair,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4162,2759,Erskine Park,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4163,2760,St Marys,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4164,2760,Oxley Park,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4165,2760,Ropes Crossing,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4166,2760,St Marys South,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4167,2760,St Marys East,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4168,2760,Colyton,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4169,2760,North St Marys,Penrith,Penrith,Nepean Blue Mountains,New South Wales
4170,2761,Plumpton,Blacktown,Parramatta,Western Sydney,New South Wales
4171,2761,Hassall Grove,Blacktown,Parramatta,Western Sydney,New South Wales
4172,2761,Dean Park,Blacktown,Parramatta,Western Sydney,New South Wales
4173,2761,Oakhurst,Blacktown,Parramatta,Western Sydney,New South Wales
4174,2761,Colebee,Blacktown,Parramatta,Western Sydney,New South Wales
4175,2761,Glendenning,Blacktown,Parramatta,Western Sydney,New South Wales
4176,2762,Schofields,Blacktown,Parramatta,Western Sydney,New South Wales
4177,2763,Quakers Hill,Blacktown,Parramatta,Western Sydney,New South Wales
4178,2763,Acacia Gardens,Blacktown,Parramatta,Western Sydney,New South Wales
4179,2765,Marsden Park,Blacktown,Parramatta,Western Sydney,New South Wales
4180,2765,Berkshire Park,Blacktown,Parramatta,Western Sydney,New South Wales
4181,2765,Maraylya,Blacktown,Parramatta,Western Sydney,New South Wales
4182,2765,Riverstone,Blacktown,Parramatta,Western Sydney,New South Wales
4183,2765,Box Hill,Blacktown,Parramatta,Western Sydney,New South Wales
4184,2765,Nelson,Blacktown,Parramatta,Western Sydney,New South Wales
4185,2765,Vineyard,Blacktown,Parramatta,Western Sydney,New South Wales
4186,2765,Oakville,Blacktown,Parramatta,Western Sydney,New South Wales
4187,2766,Eastern Creek,Blacktown,Parramatta,Western Sydney,New South Wales
4188,2766,Rooty Hill,Blacktown,Parramatta,Western Sydney,New South Wales
4189,2767,Bungarribee,Blacktown,Parramatta,Western Sydney,New South Wales
4190,2767,Woodcroft,Blacktown,Parramatta,Western Sydney,New South Wales
4191,2767,Doonside,Blacktown,Parramatta,Western Sydney,New South Wales
4192,2768,Glenwood,Blacktown,Parramatta,Western Sydney,New South Wales
4193,2768,Parklea,Blacktown,Parramatta,Western Sydney,New South Wales
4194,2768,Stanhope Gardens,Blacktown,Parramatta,Western Sydney,New South Wales
4195,2769,The Ponds,Blacktown,Parramatta,Western Sydney,New South Wales
4196,2770,Blackett,Blacktown,Parramatta,Western Sydney,New South Wales
4197,2770,Shalvey,Blacktown,Parramatta,Western Sydney,New South Wales
4198,2770,Mount Druitt,Blacktown,Parramatta,Western Sydney,New South Wales
4199,2770,Mount Druitt Village,Blacktown,Parramatta,Western Sydney,New South Wales
4200,2770,Emerton,Blacktown,Parramatta,Western Sydney,New South Wales
4201,2770,Willmot,Blacktown,Parramatta,Western Sydney,New South Wales
4202,2770,Minchinbury,Blacktown,Parramatta,Western Sydney,New South Wales
4203,2770,Hebersham,Blacktown,Parramatta,Western Sydney,New South Wales
4204,2770,Dharruk,Blacktown,Parramatta,Western Sydney,New South Wales
4205,2770,Bidwill,Blacktown,Parramatta,Western Sydney,New South Wales
4206,2770,Tregear,Blacktown,Parramatta,Western Sydney,New South Wales
4207,2770,Lethbridge Park,Blacktown,Parramatta,Western Sydney,New South Wales
4208,2770,Whalan,Blacktown,Parramatta,Western Sydney,New South Wales
4209,2773,Lapstone,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4210,2773,Glenbrook,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4211,2774,Warrimoo,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4212,2774,Blaxland,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4213,2774,Mount Riverview,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4214,2774,Blaxland East,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4215,2775,Leets Vale,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4216,2775,Mogo Creek,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4217,2775,Gunderman,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4218,2775,Lower Hawkesbury,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4219,2775,Laughtondale,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4220,2775,Upper Macdonald,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4221,2775,Wrights Creek,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4222,2775,Fernances,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4223,2775,Webbs Creek,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4224,2775,Marlow,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4225,2775,Lower Macdonald,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4226,2775,Perrys Crossing,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4227,2775,Singletons Mill,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4228,2775,Higher Macdonald,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4229,2775,St Albans,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4230,2775,Spencer,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4231,2775,Wisemans Ferry,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4232,2775,Central Macdonald,Hawkesbury,Penrith,Nepean Blue Mountains,New South Wales
4233,2776,Faulconbridge,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4234,2777,Valley Heights,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4235,2777,Springwood,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4236,2777,Yellow Rock,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4237,2777,Hawkesbury Heights,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4238,2777,Sun Valley,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4239,2777,Winmalee,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4240,2778,Linden,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4241,2778,Woodford,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4242,2779,Hazelbrook,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4243,2780,Medlow Bath,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4244,2780,Leura,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4245,2780,Katoomba,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4246,2780,Katoomba DC,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4247,2782,Wentworth Falls,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4248,2783,Lawson,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4249,2784,Bullaburra,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4250,2785,Megalong Valley,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4251,2785,Blackheath,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4252,2785,Megalong,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4253,2786,Dargan,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4254,2786,Bell,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4255,2786,Mount Wilson,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4256,2786,Mount Irvine,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4257,2786,Mount Victoria,Blue Mountains,Penrith,Nepean Blue Mountains,New South Wales
4258,2787,Porters Retreat,Wollondilly,Bathurst,Western NSW,New South Wales
4259,2787,Kanangra,Wollondilly,Bathurst,Western NSW,New South Wales
4260,2787,Jaunter,Wollondilly,Bathurst,Western NSW,New South Wales
4261,2787,The Meadows,Wollondilly,Bathurst,Western NSW,New South Wales
4262,2787,Mount Olive,Wollondilly,Bathurst,Western NSW,New South Wales
4263,2787,Norway,Wollondilly,Bathurst,Western NSW,New South Wales
4264,2787,Mozart,Wollondilly,Bathurst,Western NSW,New South Wales
4265,2787,Chatham Valley,Wollondilly,Bathurst,Western NSW,New South Wales
4266,2787,Gingkin,Wollondilly,Bathurst,Western NSW,New South Wales
4267,2787,Hazelgrove,Wollondilly,Bathurst,Western NSW,New South Wales
4268,2787,Edith,Wollondilly,Bathurst,Western NSW,New South Wales
4269,2787,Gurnang,Wollondilly,Bathurst,Western NSW,New South Wales
4270,2787,Mayfield,Wollondilly,Bathurst,Western NSW,New South Wales
4271,2787,Mount Werong,Wollondilly,Bathurst,Western NSW,New South Wales
4272,2787,Black Springs,Wollondilly,Bathurst,Western NSW,New South Wales
4273,2787,Shooters Hill,Wollondilly,Bathurst,Western NSW,New South Wales
4274,2787,Oberon,Wollondilly,Bathurst,Western NSW,New South Wales
4275,2787,Essington,Wollondilly,Bathurst,Western NSW,New South Wales
4276,2787,Duckmaloi,Wollondilly,Bathurst,Western NSW,New South Wales
4277,2787,Tarana,Wollondilly,Bathurst,Western NSW,New South Wales
4278,2790,Jenolan,Lithgow,Bathurst,Western NSW,New South Wales
4279,2790,South Littleton,Lithgow,Bathurst,Western NSW,New South Wales
4280,2790,Blackmans Flat,Lithgow,Bathurst,Western NSW,New South Wales
4281,2790,Pottery Estate,Lithgow,Bathurst,Western NSW,New South Wales
4282,2790,Rydal,Lithgow,Bathurst,Western NSW,New South Wales
4283,2790,Hampton,Lithgow,Bathurst,Western NSW,New South Wales
4284,2790,Kanimbla,Lithgow,Bathurst,Western NSW,New South Wales
4285,2790,Hassans Walls,Lithgow,Bathurst,Western NSW,New South Wales
4286,2790,Lidsdale,Lithgow,Bathurst,Western NSW,New South Wales
4287,2790,Hermitage Flat,Lithgow,Bathurst,Western NSW,New South Wales
4288,2790,Bowenfels,Lithgow,Bathurst,Western NSW,New South Wales
4289,2790,Good Forest,Lithgow,Bathurst,Western NSW,New South Wales
4290,2790,Hartley Vale,Lithgow,Bathurst,Western NSW,New South Wales
4291,2790,Hartley,Lithgow,Bathurst,Western NSW,New South Wales
4292,2790,Oaky Park,Lithgow,Bathurst,Western NSW,New South Wales
4293,2790,Little Hartley,Lithgow,Bathurst,Western NSW,New South Wales
4294,2790,Littleton,Lithgow,Bathurst,Western NSW,New South Wales
4295,2790,Springvale,Lithgow,Bathurst,Western NSW,New South Wales
4296,2790,Wollangambe,Lithgow,Bathurst,Western NSW,New South Wales
4297,2790,Clarence,Lithgow,Bathurst,Western NSW,New South Wales
4298,2790,Cullen Bullen,Lithgow,Bathurst,Western NSW,New South Wales
4299,2790,South Bowenfels,Lithgow,Bathurst,Western NSW,New South Wales
4300,2790,Corney Town,Lithgow,Bathurst,Western NSW,New South Wales
4301,2790,Jenolan Caves,Lithgow,Bathurst,Western NSW,New South Wales
4302,2790,Sheedys Gully,Lithgow,Bathurst,Western NSW,New South Wales
